"REF_DATE","GEO","DGUID","Business characteristics","Use of artificial intelligence (AI) by businesses or organizations in producing goods or delivering services over the last 12 months","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2025","Saskatchewan","2021A000247","Ownership by visible minority, Korean","Type of AI application used, neural network","Percent","239","units","0","v1671100527","9.53.10","","..","","","1"
"2025","Saskatchewan","2021A000247","Ownership by visible minority, Korean","Type of AI application used, augmented reality","Percent","239","units","0","v1671100528","9.53.11","","..","","","1"
"2025","Saskatchewan","2021A000247","Ownership by visible minority, Korean","Type of AI application used, decision making systems based on AI","Percent","239","units","0","v1671100529","9.53.12","","..","","","1"
"2025","Saskatchewan","2021A000247","Ownership by visible minority, Korean","Type of AI application used, deep learning","Percent","239","units","0","v1671100530","9.53.13","","..","","","1"
"2025","Saskatchewan","2021A000247","Ownership by visible minority, Korean","Type of AI application used, image or pattern recognition","Percent","239","units","0","v1671100531","9.53.14","","..","","","1"
"2025","Saskatchewan","2021A000247","Ownership by visible minority, Korean","Type of AI application used, machine or computer vision","Percent","239","units","0","v1671100532","9.53.15","","..","","","1"
"2025","Saskatchewan","2021A000247","Ownership by visible minority, Korean","Type of AI application used, robotics process automation","Percent","239","units","0","v1671100533","9.53.16","","..","","","1"
"2025","Saskatchewan","2021A000247","Ownership by visible minority, Korean","Type of AI application used, biometrics","Percent","239","units","0","v1671100534","9.53.17","","..","","","1"
"2025","Saskatchewan","2021A000247","Ownership by visible minority, Korean","Type of AI application used, marketing automation using AI","Percent","239","units","0","v1671100535","9.53.18","","..","","","1"
"2025","Saskatchewan","2021A000247","Ownership by visible minority, Korean","Type of AI application used, other type","Percent","239","units","0","v1671100536","9.53.19","","..","","","1"
"2025","Saskatchewan","2021A000247","Ownership by visible minority, Korean","No, business or organization did not use AI for producing goods or delivering services over the last 12 months","Percent","239","units","0","v1671100538","9.53.20","100.0","A","","","1"
"2025","Saskatchewan","2021A000247","Ownership by visible minority, Japanese","Yes, business used AI for producing goods or delivering services over the last 12 months","Percent","239","units","0","v1671100546","9.54.1","","..","","","1"
"2025","Saskatchewan","2021A000247","Ownership by visible minority, Japanese","Type of AI application used, machine learning","Percent","239","units","0","v1671100557","9.54.2","","..","","","1"
"2025","Saskatchewan","2021A000247","Ownership by visible minority, Japanese","Type of AI application used, natural language processing","Percent","239","units","0","v1671100559","9.54.3","","..","","","1"
"2025","Saskatchewan","2021A000247","Ownership by visible minority, Japanese","Type of AI application used, virtual agents or chat bots","Percent","239","units","0","v1671100560","9.54.4","","..","","","1"
"2025","Saskatchewan","2021A000247","Ownership by visible minority, Japanese","Type of AI application used, speech or voice recognition using AI","Percent","239","units","0","v1671100561","9.54.5","","..","","","1"
"2025","Saskatchewan","2021A000247","Ownership by visible minority, Japanese","Type of AI application used, recommendation systems using AI","Percent","239","units","0","v1671100562","9.54.6","","..","","","1"
"2025","Saskatchewan","2021A000247","Ownership by visible minority, Japanese","Type of AI application used, large language models","Percent","239","units","0","v1671100563","9.54.7","","..","","","1"
"2025","Saskatchewan","2021A000247","Ownership by visible minority, Japanese","Type of AI application used, text analytics using AI","Percent","239","units","0","v1671100564","9.54.8","","..","","","1"
"2025","Saskatchewan","2021A000247","Ownership by visible minority, Japanese","Type of AI application used, data analytics using AI","Percent","239","units","0","v1671100565","9.54.9","","..","","","1"
"2025","Saskatchewan","2021A000247","Ownership by visible minority, Japanese","Type of AI application used, neural network","Percent","239","units","0","v1671100547","9.54.10","","..","","","1"
"2025","Saskatchewan","2021A000247","Ownership by visible minority, Japanese","Type of AI application used, augmented reality","Percent","239","units","0","v1671100548","9.54.11","","..","","","1"
"2025","Saskatchewan","2021A000247","Ownership by visible minority, Japanese","Type of AI application used, decision making systems based on AI","Percent","239","units","0","v1671100549","9.54.12","","..","","","1"
"2025","Saskatchewan","2021A000247","Ownership by visible minority, Japanese","Type of AI application used, deep learning","Percent","239","units","0","v1671100550","9.54.13","","..","","","1"
"2025","Saskatchewan","2021A000247","Ownership by visible minority, Japanese","Type of AI application used, image or pattern recognition","Percent","239","units","0","v1671100551","9.54.14","","..","","","1"
"2025","Saskatchewan","2021A000247","Ownership by visible minority, Japanese","Type of AI application used, machine or computer vision","Percent","239","units","0","v1671100552","9.54.15","","..","","","1"
"2025","Saskatchewan","2021A000247","Ownership by visible minority, Japanese","Type of AI application used, robotics process automation","Percent","239","units","0","v1671100553","9.54.16","","..","","","1"
"2025","Saskatchewan","2021A000247","Ownership by visible minority, Japanese","Type of AI application used, biometrics","Percent","239","units","0","v1671100554","9.54.17","","..","","","1"
"2025","Saskatchewan","2021A000247","Ownership by visible minority, Japanese","Type of AI application used, marketing automation using AI","Percent","239","units","0","v1671100555","9.54.18","","..","","","1"
"2025","Saskatchewan","2021A000247","Ownership by visible minority, Japanese","Type of AI application used, other type","Percent","239","units","0","v1671100556","9.54.19","","..","","","1"
"2025","Saskatchewan","2021A000247","Ownership by visible minority, Japanese","No, business or organization did not use AI for producing goods or delivering services over the last 12 months","Percent","239","units","0","v1671100558","9.54.20","","..","","","1"
"2025","Saskatchewan","2021A000247","Ownership by visible minority, other visible minority","Yes, business used AI for producing goods or delivering services over the last 12 months","Percent","239","units","0","v1671100566","9.55.1","0.0","A","","","1"
"2025","Saskatchewan","2021A000247","Ownership by visible minority, other visible minority","Type of AI application used, machine learning","Percent","239","units","0","v1671100577","9.55.2","","..","","","1"
"2025","Saskatchewan","2021A000247","Ownership by visible minority, other visible minority","Type of AI application used, natural language processing","Percent","239","units","0","v1671100579","9.55.3","","..","","","1"
"2025","Saskatchewan","2021A000247","Ownership by visible minority, other visible minority","Type of AI application used, virtual agents or chat bots","Percent","239","units","0","v1671100580","9.55.4","","..","","","1"
"2025","Saskatchewan","2021A000247","Ownership by visible minority, other visible minority","Type of AI application used, speech or voice recognition using AI","Percent","239","units","0","v1671100581","9.55.5","","..","","","1"
"2025","Saskatchewan","2021A000247","Ownership by visible minority, other visible minority","Type of AI application used, recommendation systems using AI","Percent","239","units","0","v1671100582","9.55.6","","..","","","1"
"2025","Saskatchewan","2021A000247","Ownership by visible minority, other visible minority","Type of AI application used, large language models","Percent","239","units","0","v1671100583","9.55.7","","..","","","1"
"2025","Saskatchewan","2021A000247","Ownership by visible minority, other visible minority","Type of AI application used, text analytics using AI","Percent","239","units","0","v1671100584","9.55.8","","..","","","1"
"2025","Saskatchewan","2021A000247","Ownership by visible minority, other visible minority","Type of AI application used, data analytics using AI","Percent","239","units","0","v1671100585","9.55.9","","..","","","1"
"2025","Saskatchewan","2021A000247","Ownership by visible minority, other visible minority","Type of AI application used, neural network","Percent","239","units","0","v1671100567","9.55.10","","..","","","1"
"2025","Saskatchewan","2021A000247","Ownership by visible minority, other visible minority","Type of AI application used, augmented reality","Percent","239","units","0","v1671100568","9.55.11","","..","","","1"
"2025","Saskatchewan","2021A000247","Ownership by visible minority, other visible minority","Type of AI application used, decision making systems based on AI","Percent","239","units","0","v1671100569","9.55.12","","..","","","1"
"2025","Saskatchewan","2021A000247","Ownership by visible minority, other visible minority","Type of AI application used, deep learning","Percent","239","units","0","v1671100570","9.55.13","","..","","","1"
"2025","Saskatchewan","2021A000247","Ownership by visible minority, other visible minority","Type of AI application used, image or pattern recognition","Percent","239","units","0","v1671100571","9.55.14","","..","","","1"
"2025","Saskatchewan","2021A000247","Ownership by visible minority, other visible minority","Type of AI application used, machine or computer vision","Percent","239","units","0","v1671100572","9.55.15","","..","","","1"
"2025","Saskatchewan","2021A000247","Ownership by visible minority, other visible minority","Type of AI application used, robotics process automation","Percent","239","units","0","v1671100573","9.55.16","","..","","","1"
"2025","Saskatchewan","2021A000247","Ownership by visible minority, other visible minority","Type of AI application used, biometrics","Percent","239","units","0","v1671100574","9.55.17","","..","","","1"
"2025","Saskatchewan","2021A000247","Ownership by visible minority, other visible minority","Type of AI application used, marketing automation using AI","Percent","239","units","0","v1671100575","9.55.18","","..","","","1"
"2025","Saskatchewan","2021A000247","Ownership by visible minority, other visible minority","Type of AI application used, other type","Percent","239","units","0","v1671100576","9.55.19","","..","","","1"
"2025","Saskatchewan","2021A000247","Ownership by visible minority, other visible minority","No, business or organization did not use AI for producing goods or delivering services over the last 12 months","Percent","239","units","0","v1671100578","9.55.20","100.0","A","","","1"
"2025","Saskatchewan","2021A000247","Ownership by visible minority, preferred not to say","Yes, business used AI for producing goods or delivering services over the last 12 months","Percent","239","units","0","v1671100586","9.56.1","0.0","A","","","1"
"2025","Saskatchewan","2021A000247","Ownership by visible minority, preferred not to say","Type of AI application used, machine learning","Percent","239","units","0","v1671100597","9.56.2","","..","","","1"
"2025","Saskatchewan","2021A000247","Ownership by visible minority, preferred not to say","Type of AI application used, natural language processing","Percent","239","units","0","v1671100599","9.56.3","","..","","","1"
"2025","Saskatchewan","2021A000247","Ownership by visible minority, preferred not to say","Type of AI application used, virtual agents or chat bots","Percent","239","units","0","v1671100600","9.56.4","","..","","","1"
"2025","Saskatchewan","2021A000247","Ownership by visible minority, preferred not to say","Type of AI application used, speech or voice recognition using AI","Percent","239","units","0","v1671100601","9.56.5","","..","","","1"
"2025","Saskatchewan","2021A000247","Ownership by visible minority, preferred not to say","Type of AI application used, recommendation systems using AI","Percent","239","units","0","v1671100602","9.56.6","","..","","","1"
"2025","Saskatchewan","2021A000247","Ownership by visible minority, preferred not to say","Type of AI application used, large language models","Percent","239","units","0","v1671100603","9.56.7","","..","","","1"
"2025","Saskatchewan","2021A000247","Ownership by visible minority, preferred not to say","Type of AI application used, text analytics using AI","Percent","239","units","0","v1671100604","9.56.8","","..","","","1"
"2025","Saskatchewan","2021A000247","Ownership by visible minority, preferred not to say","Type of AI application used, data analytics using AI","Percent","239","units","0","v1671100605","9.56.9","","..","","","1"
"2025","Saskatchewan","2021A000247","Ownership by visible minority, preferred not to say","Type of AI application used, neural network","Percent","239","units","0","v1671100587","9.56.10","","..","","","1"
"2025","Saskatchewan","2021A000247","Ownership by visible minority, preferred not to say","Type of AI application used, augmented reality","Percent","239","units","0","v1671100588","9.56.11","","..","","","1"
"2025","Saskatchewan","2021A000247","Ownership by visible minority, preferred not to say","Type of AI application used, decision making systems based on AI","Percent","239","units","0","v1671100589","9.56.12","","..","","","1"
"2025","Saskatchewan","2021A000247","Ownership by visible minority, preferred not to say","Type of AI application used, deep learning","Percent","239","units","0","v1671100590","9.56.13","","..","","","1"
"2025","Saskatchewan","2021A000247","Ownership by visible minority, preferred not to say","Type of AI application used, image or pattern recognition","Percent","239","units","0","v1671100591","9.56.14","","..","","","1"
"2025","Saskatchewan","2021A000247","Ownership by visible minority, preferred not to say","Type of AI application used, machine or computer vision","Percent","239","units","0","v1671100592","9.56.15","","..","","","1"
"2025","Saskatchewan","2021A000247","Ownership by visible minority, preferred not to say","Type of AI application used, robotics process automation","Percent","239","units","0","v1671100593","9.56.16","","..","","","1"
"2025","Saskatchewan","2021A000247","Ownership by visible minority, preferred not to say","Type of AI application used, biometrics","Percent","239","units","0","v1671100594","9.56.17","","..","","","1"
"2025","Saskatchewan","2021A000247","Ownership by visible minority, preferred not to say","Type of AI application used, marketing automation using AI","Percent","239","units","0","v1671100595","9.56.18","","..","","","1"
"2025","Saskatchewan","2021A000247","Ownership by visible minority, preferred not to say","Type of AI application used, other type","Percent","239","units","0","v1671100596","9.56.19","","..","","","1"
"2025","Saskatchewan","2021A000247","Ownership by visible minority, preferred not to say","No, business or organization did not use AI for producing goods or delivering services over the last 12 months","Percent","239","units","0","v1671100598","9.56.20","100.0","A","","","1"
"2025","Saskatchewan","2021A000247","Business or organization activity in the last 12 months, all business or organization activities","Yes, business used AI for producing goods or delivering services over the last 12 months","Percent","239","units","0","v1671100606","9.57.1","7.8","A","","","1"
"2025","Saskatchewan","2021A000247","Business or organization activity in the last 12 months, all business or organization activities","Type of AI application used, machine learning","Percent","239","units","0","v1671100617","9.57.2","20.6","C","","","1"
"2025","Saskatchewan","2021A000247","Business or organization activity in the last 12 months, all business or organization activities","Type of AI application used, natural language processing","Percent","239","units","0","v1671100619","9.57.3","13.3","B","","","1"
"2025","Saskatchewan","2021A000247","Business or organization activity in the last 12 months, all business or organization activities","Type of AI application used, virtual agents or chat bots","Percent","239","units","0","v1671100620","9.57.4","23.0","D","","","1"
"2025","Saskatchewan","2021A000247","Business or organization activity in the last 12 months, all business or organization activities","Type of AI application used, speech or voice recognition using AI","Percent","239","units","0","v1671100621","9.57.5","36.6","E","","","1"
"2025","Saskatchewan","2021A000247","Business or organization activity in the last 12 months, all business or organization activities","Type of AI application used, recommendation systems using AI","Percent","239","units","0","v1671100622","9.57.6","8.3","C","","","1"
"2025","Saskatchewan","2021A000247","Business or organization activity in the last 12 months, all business or organization activities","Type of AI application used, large language models","Percent","239","units","0","v1671100623","9.57.7","7.5","B","","","1"
"2025","Saskatchewan","2021A000247","Business or organization activity in the last 12 months, all business or organization activities","Type of AI application used, text analytics using AI","Percent","239","units","0","v1671100624","9.57.8","39.1","E","","","1"
"2025","Saskatchewan","2021A000247","Business or organization activity in the last 12 months, all business or organization activities","Type of AI application used, data analytics using AI","Percent","239","units","0","v1671100625","9.57.9","13.7","C","","","1"
"2025","Saskatchewan","2021A000247","Business or organization activity in the last 12 months, all business or organization activities","Type of AI application used, neural network","Percent","239","units","0","v1671100607","9.57.10","3.0","A","","","1"
"2025","Saskatchewan","2021A000247","Business or organization activity in the last 12 months, all business or organization activities","Type of AI application used, augmented reality","Percent","239","units","0","v1671100608","9.57.11","0.0","A","","","1"
"2025","Saskatchewan","2021A000247","Business or organization activity in the last 12 months, all business or organization activities","Type of AI application used, decision making systems based on AI","Percent","239","units","0","v1671100609","9.57.12","8.5","C","","","1"
"2025","Saskatchewan","2021A000247","Business or organization activity in the last 12 months, all business or organization activities","Type of AI application used, deep learning","Percent","239","units","0","v1671100610","9.57.13","10.0","B","","","1"
"2025","Saskatchewan","2021A000247","Business or organization activity in the last 12 months, all business or organization activities","Type of AI application used, image or pattern recognition","Percent","239","units","0","v1671100611","9.57.14","9.9","C","","","1"
"2025","Saskatchewan","2021A000247","Business or organization activity in the last 12 months, all business or organization activities","Type of AI application used, machine or computer vision","Percent","239","units","0","v1671100612","9.57.15","4.5","B","","","1"
"2025","Saskatchewan","2021A000247","Business or organization activity in the last 12 months, all business or organization activities","Type of AI application used, robotics process automation","Percent","239","units","0","v1671100613","9.57.16","5.9","B","","","1"
"2025","Saskatchewan","2021A000247","Business or organization activity in the last 12 months, all business or organization activities","Type of AI application used, biometrics","Percent","239","units","0","v1671100614","9.57.17","7.8","C","","","1"
"2025","Saskatchewan","2021A000247","Business or organization activity in the last 12 months, all business or organization activities","Type of AI application used, marketing automation using AI","Percent","239","units","0","v1671100615","9.57.18","16.1","C","","","1"
"2025","Saskatchewan","2021A000247","Business or organization activity in the last 12 months, all business or organization activities","Type of AI application used, other type","Percent","239","units","0","v1671100616","9.57.19","2.0","A","","","1"
"2025","Saskatchewan","2021A000247","Business or organization activity in the last 12 months, all business or organization activities","No, business or organization did not use AI for producing goods or delivering services over the last 12 months","Percent","239","units","0","v1671100618","9.57.20","92.2","A","","","1"
"2025","Saskatchewan","2021A000247","Exported goods outside of Canada","Yes, business used AI for producing goods or delivering services over the last 12 months","Percent","239","units","0","v1671100626","9.58.1","4.7","B","","","1"
"2025","Saskatchewan","2021A000247","Exported goods outside of Canada","Type of AI application used, machine learning","Percent","239","units","0","v1671100637","9.58.2","","F","","","1"
"2025","Saskatchewan","2021A000247","Exported goods outside of Canada","Type of AI application used, natural language processing","Percent","239","units","0","v1671100639","9.58.3","0.0","A","","","1"
"2025","Saskatchewan","2021A000247","Exported goods outside of Canada","Type of AI application used, virtual agents or chat bots","Percent","239","units","0","v1671100640","9.58.4","3.2","A","","","1"
"2025","Saskatchewan","2021A000247","Exported goods outside of Canada","Type of AI application used, speech or voice recognition using AI","Percent","239","units","0","v1671100641","9.58.5","","F","","","1"
"2025","Saskatchewan","2021A000247","Exported goods outside of Canada","Type of AI application used, recommendation systems using AI","Percent","239","units","0","v1671100642","9.58.6","","F","","","1"
"2025","Saskatchewan","2021A000247","Exported goods outside of Canada","Type of AI application used, large language models","Percent","239","units","0","v1671100643","9.58.7","0.0","A","","","1"
"2025","Saskatchewan","2021A000247","Exported goods outside of Canada","Type of AI application used, text analytics using AI","Percent","239","units","0","v1671100644","9.58.8","0.0","A","","","1"
"2025","Saskatchewan","2021A000247","Exported goods outside of Canada","Type of AI application used, data analytics using AI","Percent","239","units","0","v1671100645","9.58.9","","F","","","1"
"2025","Saskatchewan","2021A000247","Exported goods outside of Canada","Type of AI application used, neural network","Percent","239","units","0","v1671100627","9.58.10","0.0","A","","","1"
"2025","Saskatchewan","2021A000247","Exported goods outside of Canada","Type of AI application used, augmented reality","Percent","239","units","0","v1671100628","9.58.11","0.0","A","","","1"
"2025","Saskatchewan","2021A000247","Exported goods outside of Canada","Type of AI application used, decision making systems based on AI","Percent","239","units","0","v1671100629","9.58.12","0.0","A","","","1"
"2025","Saskatchewan","2021A000247","Exported goods outside of Canada","Type of AI application used, deep learning","Percent","239","units","0","v1671100630","9.58.13","0.0","A","","","1"
"2025","Saskatchewan","2021A000247","Exported goods outside of Canada","Type of AI application used, image or pattern recognition","Percent","239","units","0","v1671100631","9.58.14","0.0","A","","","1"
"2025","Saskatchewan","2021A000247","Exported goods outside of Canada","Type of AI application used, machine or computer vision","Percent","239","units","0","v1671100632","9.58.15","0.0","A","","","1"
"2025","Saskatchewan","2021A000247","Exported goods outside of Canada","Type of AI application used, robotics process automation","Percent","239","units","0","v1671100633","9.58.16","0.0","A","","","1"
"2025","Saskatchewan","2021A000247","Exported goods outside of Canada","Type of AI application used, biometrics","Percent","239","units","0","v1671100634","9.58.17","0.0","A","","","1"
"2025","Saskatchewan","2021A000247","Exported goods outside of Canada","Type of AI application used, marketing automation using AI","Percent","239","units","0","v1671100635","9.58.18","0.0","A","","","1"
"2025","Saskatchewan","2021A000247","Exported goods outside of Canada","Type of AI application used, other type","Percent","239","units","0","v1671100636","9.58.19","0.0","A","","","1"
"2025","Saskatchewan","2021A000247","Exported goods outside of Canada","No, business or organization did not use AI for producing goods or delivering services over the last 12 months","Percent","239","units","0","v1671100638","9.58.20","95.3","B","","","1"
"2025","Saskatchewan","2021A000247","Exported services outside of Canada","Yes, business used AI for producing goods or delivering services over the last 12 months","Percent","239","units","0","v1671100646","9.59.1","8.9","C","","","1"
"2025","Saskatchewan","2021A000247","Exported services outside of Canada","Type of AI application used, machine learning","Percent","239","units","0","v1671100657","9.59.2","85.1","E","","","1"
"2025","Saskatchewan","2021A000247","Exported services outside of Canada","Type of AI application used, natural language processing","Percent","239","units","0","v1671100659","9.59.3","92.2","C","","","1"
"2025","Saskatchewan","2021A000247","Exported services outside of Canada","Type of AI application used, virtual agents or chat bots","Percent","239","units","0","v1671100660","9.59.4","84.6","E","","","1"
"2025","Saskatchewan","2021A000247","Exported services outside of Canada","Type of AI application used, speech or voice recognition using AI","Percent","239","units","0","v1671100661","9.59.5","2.2","A","","","1"
"2025","Saskatchewan","2021A000247","Exported services outside of Canada","Type of AI application used, recommendation systems using AI","Percent","239","units","0","v1671100662","9.59.6","12.6","E","","","1"
"2025","Saskatchewan","2021A000247","Exported services outside of Canada","Type of AI application used, large language models","Percent","239","units","0","v1671100663","9.59.7","81.1","E","","","1"
"2025","Saskatchewan","2021A000247","Exported services outside of Canada","Type of AI application used, text analytics using AI","Percent","239","units","0","v1671100664","9.59.8","14.6","E","","","1"
"2025","Saskatchewan","2021A000247","Exported services outside of Canada","Type of AI application used, data analytics using AI","Percent","239","units","0","v1671100665","9.59.9","83.2","E","","","1"
"2025","Saskatchewan","2021A000247","Exported services outside of Canada","Type of AI application used, neural network","Percent","239","units","0","v1671100647","9.59.10","","F","","","1"
"2025","Saskatchewan","2021A000247","Exported services outside of Canada","Type of AI application used, augmented reality","Percent","239","units","0","v1671100648","9.59.11","0.0","A","","","1"
"2025","Saskatchewan","2021A000247","Exported services outside of Canada","Type of AI application used, decision making systems based on AI","Percent","239","units","0","v1671100649","9.59.12","86.0","E","","","1"
"2025","Saskatchewan","2021A000247","Exported services outside of Canada","Type of AI application used, deep learning","Percent","239","units","0","v1671100650","9.59.13","0.0","A","","","1"
"2025","Saskatchewan","2021A000247","Exported services outside of Canada","Type of AI application used, image or pattern recognition","Percent","239","units","0","v1671100651","9.59.14","81.1","E","","","1"
"2025","Saskatchewan","2021A000247","Exported services outside of Canada","Type of AI application used, machine or computer vision","Percent","239","units","0","v1671100652","9.59.15","7.5","D","","","1"
"2025","Saskatchewan","2021A000247","Exported services outside of Canada","Type of AI application used, robotics process automation","Percent","239","units","0","v1671100653","9.59.16","","F","","","1"
"2025","Saskatchewan","2021A000247","Exported services outside of Canada","Type of AI application used, biometrics","Percent","239","units","0","v1671100654","9.59.17","0.0","A","","","1"
"2025","Saskatchewan","2021A000247","Exported services outside of Canada","Type of AI application used, marketing automation using AI","Percent","239","units","0","v1671100655","9.59.18","","F","","","1"
"2025","Saskatchewan","2021A000247","Exported services outside of Canada","Type of AI application used, other type","Percent","239","units","0","v1671100656","9.59.19","2.2","A","","","1"
"2025","Saskatchewan","2021A000247","Exported services outside of Canada","No, business or organization did not use AI for producing goods or delivering services over the last 12 months","Percent","239","units","0","v1671100658","9.59.20","91.1","C","","","1"
"2025","Saskatchewan","2021A000247","Made investments outside of Canada","Yes, business used AI for producing goods or delivering services over the last 12 months","Percent","239","units","0","v1671100686","9.60.1","","F","","","1"
"2025","Saskatchewan","2021A000247","Made investments outside of Canada","Type of AI application used, machine learning","Percent","239","units","0","v1671100697","9.60.2","0.0","A","","","1"
"2025","Saskatchewan","2021A000247","Made investments outside of Canada","Type of AI application used, natural language processing","Percent","239","units","0","v1671100699","9.60.3","","F","","","1"
"2025","Saskatchewan","2021A000247","Made investments outside of Canada","Type of AI application used, virtual agents or chat bots","Percent","239","units","0","v1671100700","9.60.4","0.0","A","","","1"
"2025","Saskatchewan","2021A000247","Made investments outside of Canada","Type of AI application used, speech or voice recognition using AI","Percent","239","units","0","v1671100701","9.60.5","","F","","","1"
"2025","Saskatchewan","2021A000247","Made investments outside of Canada","Type of AI application used, recommendation systems using AI","Percent","239","units","0","v1671100702","9.60.6","0.0","A","","","1"
"2025","Saskatchewan","2021A000247","Made investments outside of Canada","Type of AI application used, large language models","Percent","239","units","0","v1671100703","9.60.7","0.0","A","","","1"
"2025","Saskatchewan","2021A000247","Made investments outside of Canada","Type of AI application used, text analytics using AI","Percent","239","units","0","v1671100704","9.60.8","0.0","A","","","1"
"2025","Saskatchewan","2021A000247","Made investments outside of Canada","Type of AI application used, data analytics using AI","Percent","239","units","0","v1671100705","9.60.9","0.0","A","","","1"
"2025","Saskatchewan","2021A000247","Made investments outside of Canada","Type of AI application used, neural network","Percent","239","units","0","v1671100687","9.60.10","0.0","A","","","1"
"2025","Saskatchewan","2021A000247","Made investments outside of Canada","Type of AI application used, augmented reality","Percent","239","units","0","v1671100688","9.60.11","0.0","A","","","1"
"2025","Saskatchewan","2021A000247","Made investments outside of Canada","Type of AI application used, decision making systems based on AI","Percent","239","units","0","v1671100689","9.60.12","0.0","A","","","1"
"2025","Saskatchewan","2021A000247","Made investments outside of Canada","Type of AI application used, deep learning","Percent","239","units","0","v1671100690","9.60.13","0.0","A","","","1"
"2025","Saskatchewan","2021A000247","Made investments outside of Canada","Type of AI application used, image or pattern recognition","Percent","239","units","0","v1671100691","9.60.14","0.0","A","","","1"
"2025","Saskatchewan","2021A000247","Made investments outside of Canada","Type of AI application used, machine or computer vision","Percent","239","units","0","v1671100692","9.60.15","0.0","A","","","1"
"2025","Saskatchewan","2021A000247","Made investments outside of Canada","Type of AI application used, robotics process automation","Percent","239","units","0","v1671100693","9.60.16","0.0","A","","","1"
"2025","Saskatchewan","2021A000247","Made investments outside of Canada","Type of AI application used, biometrics","Percent","239","units","0","v1671100694","9.60.17","0.0","A","","","1"
"2025","Saskatchewan","2021A000247","Made investments outside of Canada","Type of AI application used, marketing automation using AI","Percent","239","units","0","v1671100695","9.60.18","0.0","A","","","1"
"2025","Saskatchewan","2021A000247","Made investments outside of Canada","Type of AI application used, other type","Percent","239","units","0","v1671100696","9.60.19","0.0","A","","","1"
"2025","Saskatchewan","2021A000247","Made investments outside of Canada","No, business or organization did not use AI for producing goods or delivering services over the last 12 months","Percent","239","units","0","v1671100698","9.60.20","","F","","","1"
"2025","Saskatchewan","2021A000247","Sold goods to businesses in Canada who then resold them outside of Canada","Yes, business used AI for producing goods or delivering services over the last 12 months","Percent","239","units","0","v1671100706","9.61.1","12.3","E","","","1"
"2025","Saskatchewan","2021A000247","Sold goods to businesses in Canada who then resold them outside of Canada","Type of AI application used, machine learning","Percent","239","units","0","v1671100717","9.61.2","2.2","B","","","1"
"2025","Saskatchewan","2021A000247","Sold goods to businesses in Canada who then resold them outside of Canada","Type of AI application used, natural language processing","Percent","239","units","0","v1671100719","9.61.3","0.0","A","","","1"
"2025","Saskatchewan","2021A000247","Sold goods to businesses in Canada who then resold them outside of Canada","Type of AI application used, virtual agents or chat bots","Percent","239","units","0","v1671100720","9.61.4","0.0","A","","","1"
"2025","Saskatchewan","2021A000247","Sold goods to businesses in Canada who then resold them outside of Canada","Type of AI application used, speech or voice recognition using AI","Percent","239","units","0","v1671100721","9.61.5","97.8","B","","","1"
"2025","Saskatchewan","2021A000247","Sold goods to businesses in Canada who then resold them outside of Canada","Type of AI application used, recommendation systems using AI","Percent","239","units","0","v1671100722","9.61.6","0.0","A","","","1"
"2025","Saskatchewan","2021A000247","Sold goods to businesses in Canada who then resold them outside of Canada","Type of AI application used, large language models","Percent","239","units","0","v1671100723","9.61.7","0.0","A","","","1"
"2025","Saskatchewan","2021A000247","Sold goods to businesses in Canada who then resold them outside of Canada","Type of AI application used, text analytics using AI","Percent","239","units","0","v1671100724","9.61.8","100.0","A","","","1"
"2025","Saskatchewan","2021A000247","Sold goods to businesses in Canada who then resold them outside of Canada","Type of AI application used, data analytics using AI","Percent","239","units","0","v1671100725","9.61.9","2.2","B","","","1"
"2025","Saskatchewan","2021A000247","Sold goods to businesses in Canada who then resold them outside of Canada","Type of AI application used, neural network","Percent","239","units","0","v1671100707","9.61.10","0.0","A","","","1"
"2025","Saskatchewan","2021A000247","Sold goods to businesses in Canada who then resold them outside of Canada","Type of AI application used, augmented reality","Percent","239","units","0","v1671100708","9.61.11","0.0","A","","","1"
"2025","Saskatchewan","2021A000247","Sold goods to businesses in Canada who then resold them outside of Canada","Type of AI application used, decision making systems based on AI","Percent","239","units","0","v1671100709","9.61.12","0.0","A","","","1"
"2025","Saskatchewan","2021A000247","Sold goods to businesses in Canada who then resold them outside of Canada","Type of AI application used, deep learning","Percent","239","units","0","v1671100710","9.61.13","0.0","A","","","1"
"2025","Saskatchewan","2021A000247","Sold goods to businesses in Canada who then resold them outside of Canada","Type of AI application used, image or pattern recognition","Percent","239","units","0","v1671100711","9.61.14","0.0","A","","","1"
"2025","Saskatchewan","2021A000247","Sold goods to businesses in Canada who then resold them outside of Canada","Type of AI application used, machine or computer vision","Percent","239","units","0","v1671100712","9.61.15","0.0","A","","","1"
"2025","Saskatchewan","2021A000247","Sold goods to businesses in Canada who then resold them outside of Canada","Type of AI application used, robotics process automation","Percent","239","units","0","v1671100713","9.61.16","2.2","B","","","1"
"2025","Saskatchewan","2021A000247","Sold goods to businesses in Canada who then resold them outside of Canada","Type of AI application used, biometrics","Percent","239","units","0","v1671100714","9.61.17","0.0","A","","","1"
"2025","Saskatchewan","2021A000247","Sold goods to businesses in Canada who then resold them outside of Canada","Type of AI application used, marketing automation using AI","Percent","239","units","0","v1671100715","9.61.18","0.0","A","","","1"
